SPU,源SKU,室内外,一级分类,年,月,美西,美东,美南GA,美南TX,月份序号,在目标期,运算SKU,季节因子_V,衰减权重_N,加权_美西_P,加权合计_T
NBGF016,NBGF0168AOS-1,户外,庭院、草坪与花园,2025,5,0.0,3.0,3.0,1.0,24305,0,NBGF0168AOS,1.0,0,0,0
NBGF016,NBGF0168BUOS-1,户外,庭院、草坪与花园,2025,5,2.0,9.0,4.0,1.0,24305,0,NBGF0168BUOS,1.0,0,0,0
NBGF016,NBGF0168COS-1,户外,庭院、草坪与花园,2025,5,0.0,2.0,2.0,0.0,24305,0,NBGF0168COS,1.0,0,0,0
NBGF016,NBGF0168DBOS-1,户外,庭院、草坪与花园,2025,5,7.0,4.0,2.0,0.0,24305,0,NBGF0168DBOS,1.0,0,0,0
NBGF016,NBGF0168LGOS-1-YG,户外,庭院、草坪与花园,2025,5,1.0,3.0,4.0,1.0,24305,0,NBGF0168LGOS,1.0,0,0,0
NBGF016,NBGF0168NOS-1,户外,庭院、草坪与花园,2025,5,1.0,6.0,0.0,3.0,24305,0,NBGF0168NOS,1.0,0,0,0
NBGF016,NBGF0168NOS-YG,户外,庭院,2025,5,0.0,2.0,2.0,4.0,24305,0,NBGF0168NOS,1.0,0,0,0
NBGF020,NBGF020BLKOS,户外,庭院、草坪与花园,2025,5,0.0,2.0,0.0,0.0,24305,0,NBGF020BLKOS,1.0,0,0,0
NBGF021,NBGF022BRO44-12,户外,庭院、草坪与花园,2025,5,13.0,18.0,22.0,4.0,24305,0,NBGF022BRO44,1.0,0,0,0
NBGF021,NBGF022BRO44-22,户外,庭院、草坪与花园,2025,5,25.0,31.0,34.0,13.0,24305,0,NBGF022BRO44,1.0,0,0,0
NBGF021,NBGF024BRO44-12,户外,庭院、草坪与花园,2025,5,12.0,12.0,10.0,8.0,24305,0,NBGF024BRO44,1.0,0,0,0
NBGF034,NBGF0344A80,户外,庭院,2025,5,6.0,16.0,19.0,7.0,24305,0,NBGF0344A80,1.0,0,0,0
NBGF034,NBGF0344C80,户外,庭院、草坪与花园,2025,5,5.0,17.0,14.0,2.0,24305,0,NBGF0344C80,1.0,0,0,0
NBGF034,NBGF0344N80,户外,庭院、草坪与花园,2025,5,18.0,21.0,13.0,6.0,24305,0,NBGF0344N80,1.0,0,0,0
NBGF036,NBGF0362AOS,户外,庭院、草坪与花园,2025,5,0.0,3.0,3.0,1.0,24305,0,NBGF0362AOS,1.0,0,0,0
NBGF036,NBGF0362COS,户外,庭院、草坪与花园,2025,5,2.0,0.0,1.0,2.0,24305,0,NBGF0362COS,1.0,0,0,0
NBGF036,NBGF0362GWOS,户外,庭院、草坪与花园,2025,5,1.0,0.0,1.0,1.0,24305,0,NBGF0362GWOS,1.0,0,0,0
NBGF036,NBGF0362NOS,户外,庭院、草坪与花园,2025,5,3.0,1.0,2.0,0.0,24305,0,NBGF0362NOS,1.0,0,0,0
NBGF036,NBGF0363N70,户外,庭院、草坪与花园,2025,5,1.0,0.0,2.0,1.0,24305,0,NBGF0363N70,1.0,0,0,0
NBGF036,NBGF0364AOS,户外,庭院、草坪与花园,2025,5,4.0,26.0,20.0,8.0,24305,0,NBGF0364AOS,1.0,0,0,0
NBGF036,NBGF0364COS,户外,庭院、草坪与花园,2025,5,4.0,15.0,11.0,8.0,24305,0,NBGF0364COS,1.0,0,0,0
NBGF036,NBGF0364GWOS,户外,庭院、草坪与花园,2025,5,4.0,11.0,14.0,10.0,24305,0,NBGF0364GWOS,1.0,0,0,0
NBGF036,NBGF0364NOS,户外,庭院、草坪与花园,2025,5,9.0,40.0,28.0,13.0,24305,0,NBGF0364NOS,1.0,0,0,0
NBGF036,NBGF0366NOS,户外,庭院,2025,5,6.0,4.0,7.0,2.0,24305,0,NBGF0366NOS,1.0,0,0,0
NBGF036,NBGF0368NOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,1.0,2.0,24305,0,NBGF0368NOS,1.0,0,0,0
NBGF021,NBGF037GRYOS-12,户外,庭院、草坪与花园,2025,5,0.0,1.0,2.0,1.0,24305,0,NBGF037GRYOS,1.0,0,0,0
NBGF038,NBGF038GRYOS,户外,庭院、草坪与花园,2025,5,11.0,3.0,2.0,1.0,24305,0,NBGF038GRYOS,1.0,0,0,0
NBGF039,NBGF039BLK59,户外,庭院、草坪与花园,2025,5,1.0,2.0,0.0,1.0,24305,0,NBGF039BLK59,1.0,0,0,0
NBGF041,NBGF041GRE20,户外,宠物用品,2025,5,22.0,24.0,41.0,11.0,24305,0,NBGF041GRE20,1.0,0,0,0
NBGF041,NBGF041GRE30,户外,宠物用品,2025,5,4.0,8.0,8.0,7.0,24305,0,NBGF041GRE30,1.0,0,0,0
NBGF041,NBGF041GRE58,户外,宠物用品,2025,5,5.0,8.0,11.0,4.0,24305,0,NBGF041GRE58,1.0,0,0,0
NBGF042,NBGF042WHI22,户外,宠物用品,2025,5,0.0,0.0,0.0,1.0,24305,0,NBGF042WHI22,1.0,0,0,0
NBGF042,NBGF042WHI33-A,户外,宠物用品,2025,5,0.0,0.0,1.0,1.0,24305,0,NBGF042WHI33,1.0,0,0,0
NBGF042,NBGF042WHI33-B,户外,宠物用品,2025,5,0.0,0.0,1.0,1.0,24305,0,NBGF042WHI33,1.0,0,0,0
NBGF046,NBGF046GRYOS,户外,庭院、草坪与花园,2025,5,2.0,1.0,3.0,0.0,24305,0,NBGF046GRYOS,1.0,0,0,0
NBGF047,NBGF047BLK80,户外,庭院、草坪与花园,2025,5,1.0,3.0,0.0,2.0,24305,0,NBGF047BLK80,1.0,0,0,0
NBGF047,NBGF047BRO80,户外,庭院、草坪与花园,2025,5,2.0,3.0,0.0,1.0,24305,0,NBGF047BRO80,1.0,0,0,0
NBGF047,NBGF047GRY80,户外,庭院、草坪与花园,2025,5,0.0,2.0,0.0,0.0,24305,0,NBGF047GRY80,1.0,0,0,0
NBGF048,NBGF0484A55,户外,庭院、草坪与花园,2025,5,29.0,51.0,29.0,11.0,24305,0,NBGF0484A55,1.0,0,0,0
NBGF048,NBGF0484C55,户外,庭院、草坪与花园,2025,5,2.0,4.0,4.0,2.0,24305,0,NBGF0484C55,1.0,0,0,0
NBGF048,NBGF0484N55,户外,庭院、草坪与花园,2025,5,8.0,9.0,11.0,2.0,24305,0,NBGF0484N55,1.0,0,0,0
NBGF048,NBGF0486A55,户外,庭院、草坪与花园,2025,5,52.0,91.0,52.0,35.0,24305,0,NBGF0486A55,1.0,0,0,0
NBGF048,NBGF0486C55,户外,庭院、草坪与花园,2025,5,6.0,18.0,2.0,4.0,24305,0,NBGF0486C55,1.0,0,0,0
NBGF048,NBGF0486N55,户外,庭院、草坪与花园,2025,5,68.0,54.0,50.0,27.0,24305,0,NBGF0486N55,1.0,0,0,0
NBGF049,NBGF0492RDOS,户外,庭院、草坪与花园,2025,5,0.0,1.0,3.0,1.0,24305,0,NBGF0492RDOS,1.0,0,0,0
NBGF049,NBGF0493RDOS,户外,庭院、草坪与花园,2025,5,7.0,11.0,10.0,5.0,24305,0,NBGF0493RDOS,1.0,0,0,0
NBGF050,NBGF050BLKOS,户外,庭院、草坪与花园,2025,5,4.0,9.0,3.0,5.0,24305,0,NBGF050BLKOS,1.0,0,0,0
NBGF050,NBGF050BROOS,户外,庭院、草坪与花园,2025,5,236.0,406.0,348.0,154.0,24305,0,NBGF050BROOS,1.0,0,0,0
NBGF050,NBGF050GRYOS,户外,庭院、草坪与花园,2025,5,37.0,64.0,58.0,13.0,24305,0,NBGF050GRYOS,1.0,0,0,0
NBGF051,NBGF051BRO37,户外,宠物用品,2025,5,4.0,7.0,2.0,2.0,24305,0,NBGF051BRO37,1.0,0,0,0
NBGF051,NBGF051BRO43,户外,宠物用品,2025,5,1.0,5.0,2.0,4.0,24305,0,NBGF051BRO43,1.0,0,0,0
NBHB001,NBHB001WHIQ,室内,室内家具,2025,5,3.0,1.0,3.0,0.0,24305,0,NBHB001WHIQ,1.0,0,0,0
NBKC001,NBKC001BLKOS,室内,室内家具,2025,5,0.0,8.0,4.0,3.0,24305,0,NBKC001BLKOS,1.0,0,0,0
NBKC001,NBKC001GRYOS,室内,室内家具,2025,5,8.0,15.0,13.0,1.0,24305,0,NBKC001GRYOS,1.0,0,0,0
NBKC001,NBKC001WHIOS,室内,室内家具,2025,5,7.0,14.0,6.0,3.0,24305,0,NBKC001WHIOS,1.0,0,0,0
NBLS001,NBLS001DGROS,室内,室内家具,2025,5,1.0,8.0,9.0,5.0,24305,0,NBLS001DGROS,1.0,0,0,0
NBLS001,NBLS001WHIOS,室内,室内家具,2025,5,2.0,11.0,9.0,3.0,24305,0,NBLS001WHIOS,1.0,0,0,0
NBLS001,NBLS003DGROS,室内,室内家具,2025,5,5.0,5.0,6.0,1.0,24305,0,NBLS003DGROS,1.0,0,0,0
NBLS001,NBLS003WHIOS,室内,室内家具,2025,5,9.0,15.0,14.0,8.0,24305,0,NBLS003WHIOS,1.0,0,0,0
NBPA001,NBPA001BRB7230,室内,室内家具,2025,5,0.0,1.0,0.0,0.0,24305,0,NBPA001BRB7230,1.0,0,0,0
NBPA001,NBPA001BRO7230,室内,室内家具,2025,5,0.0,0.0,1.0,0.0,24305,0,NBPA001BRO7230,1.0,0,0,0
NBPA001,NBPA001BRW7230,室内,室内家具,2025,5,2.0,3.0,2.0,3.0,24305,0,NBPA001BRW7230,1.0,0,0,0
NBPC001,NBPC001BLKOS,户外,庭院、草坪与花园,2025,5,1.0,2.0,9.0,6.0,24305,0,NBPC023BLKOS,1.0,0,0,0
NBPC001,NBPC001GRYOS,户外,庭院、草坪与花园,2025,5,13.0,12.0,39.0,9.0,24305,0,NBPC023GRYOS,1.0,0,0,0
NBPC001,NBPC001ORGOS,户外,庭院、草坪与花园,2025,5,23.0,33.0,41.0,28.0,24305,0,NBPC023ORGOS,1.0,0,0,0
NBPC001,NBPC002BLKOS,户外,庭院、草坪与花园,2025,5,19.0,29.0,33.0,10.0,24305,0,NBPC024BLKOS,1.0,0,0,0
NBPC001,NBPC002GRYOS,户外,庭院、草坪与花园,2025,5,29.0,67.0,69.0,35.0,24305,0,NBPC024GRYOS,1.0,0,0,0
NBPC001,NBPC002ORGOS,户外,庭院、草坪与花园,2025,5,30.0,36.0,67.0,23.0,24305,0,NBPC024ORGOS,1.0,0,0,0
NBPC003,NBPC0032AOS,户外,庭院、草坪与花园,2025,5,4.0,3.0,1.0,0.0,24305,0,NBPC0032AOS,1.0,0,0,0
NBPC003,NBPC0032COS,户外,庭院、草坪与花园,2025,5,0.0,0.0,1.0,0.0,24305,0,NBPC0032COS,1.0,0,0,0
NBPC003,NBPC0032NOS,户外,庭院、草坪与花园,2025,5,1.0,9.0,6.0,3.0,24305,0,NBPC0032NOS,1.0,0,0,0
NBPC003,NBPC0034AOS,户外,庭院、草坪与花园,2025,5,0.0,1.0,0.0,0.0,24305,0,NBPC0034AOS,1.0,0,0,0
NBPC004,NBPC0042BEOS,户外,庭院、草坪与花园,2025,5,40.0,71.0,57.0,24.0,24305,0,NBPC0042BEOS,1.0,0,0,0
NBPC004,NBPC0042BEOS-AW,户外,庭院,2025,5,3.0,6.0,4.0,0.0,24305,0,NBPC0042BEOS,1.0,0,0,0
NBPC004,NBPC0042GROS,户外,庭院、草坪与花园,2025,5,3.0,18.0,25.0,16.0,24305,0,NBPC0042GROS,1.0,0,0,0
NBPC004,NBPC0042GWOS,户外,庭院、草坪与花园,2025,5,1.0,12.0,2.0,4.0,24305,0,NBPC0042GWOS,1.0,0,0,0
NBPC004,NBPC0042GWOS-AW,户外,庭院,2025,5,0.0,1.0,0.0,0.0,24305,0,NBPC0042GWOS,1.0,0,0,0
NBPC004,NBPC0044BEOS,户外,庭院、草坪与花园,2025,5,14.0,36.0,27.0,5.0,24305,0,NBPC0044BEOS,1.0,0,0,0
NBPC004,NBPC0044BEOS-AW,户外,庭院,2025,5,7.0,14.0,11.0,0.0,24305,0,NBPC0044BEOS,1.0,0,0,0
NBPC004,NBPC0044GROS,户外,庭院、草坪与花园,2025,5,16.0,30.0,16.0,7.0,24305,0,NBPC0044GROS,1.0,0,0,0
NBPC004,NBPC0044GWOS,户外,庭院、草坪与花园,2025,5,2.0,7.0,6.0,3.0,24305,0,NBPC0044GWOS,1.0,0,0,0
NBPC004,NBPC0046BEOS,户外,庭院、草坪与花园,2025,5,20.0,48.0,23.0,9.0,24305,0,NBPC0046BEOS,1.0,0,0,0
NBPC004,NBPC0046GROS,户外,庭院、草坪与花园,2025,5,2.0,18.0,14.0,2.0,24305,0,NBPC0046GROS,1.0,0,0,0
NBPC004,NBPC0046GWOS,户外,庭院、草坪与花园,2025,5,4.0,6.0,0.0,1.0,24305,0,NBPC0046GWOS,1.0,0,0,0
NBPC005,NBPC0052GROS,户外,庭院、草坪与花园,2025,5,2.0,6.0,4.0,1.0,24305,0,NBPC0052GROS,1.0,0,0,0
NBPC005,NBPC0052GWOS,户外,庭院、草坪与花园,2025,5,3.0,5.0,1.0,0.0,24305,0,NBPC0052GWOS,1.0,0,0,0
NBPC005,NBPC0054GROS,户外,庭院、草坪与花园,2025,5,0.0,2.0,1.0,0.0,24305,0,NBPC0054GROS,1.0,0,0,0
NBPC005,NBPC0054GWOS,户外,庭院、草坪与花园,2025,5,2.0,0.0,0.0,0.0,24305,0,NBPC0054GWOS,1.0,0,0,0
NBPC005,NBPC005GRYOS,户外,庭院、草坪与花园,2025,5,3.0,9.0,3.0,3.0,24305,0,NBPC005GRYOS,1.0,0,0,0
NBPC006,NBPC006BROOS,户外,庭院、草坪与花园,2025,5,1.0,4.0,6.0,1.0,24305,0,NBPC006BROOS,1.0,0,0,0
NBPC006,NBPC006GRYOS,户外,庭院、草坪与花园,2025,5,5.0,10.0,10.0,6.0,24305,0,NBPC006GRYOS,1.0,0,0,0
NBPC010,NBPC010BEGOS,户外,庭院、草坪与花园,2025,5,4.0,12.0,9.0,7.0,24305,0,NBPC0103BEGOS,1.0,0,0,0
NBPC010,NBPC010GRYOS,户外,庭院、草坪与花园,2025,5,7.0,21.0,16.0,10.0,24305,0,NBPC0103GRYOS,1.0,0,0,0
NBPC011,NBPC0112BKOS,户外,庭院、草坪与花园,2025,5,2.0,3.0,1.0,0.0,24305,0,NBPC0112BKOS,1.0,0,0,0
NBPC011,NBPC0114BKOS,户外,庭院、草坪与花园,2025,5,3.0,7.0,2.0,0.0,24305,0,NBPC0114BKOS,1.0,0,0,0
NBPC011,NBPC0114BROS,户外,庭院、草坪与花园,2025,5,5.0,15.0,18.0,6.0,24305,0,NBPC0114BROS,1.0,0,0,0
NBPC011,NBPC0116BKOS,户外,庭院、草坪与花园,2025,5,0.0,3.0,3.0,3.0,24305,0,NBPC0116BKOS,1.0,0,0,0
NBPC014,NBPC0142BEOS,户外,庭院、草坪与花园,2025,5,311.0,503.0,556.0,284.0,24305,0,NBPC0142BEOS,1.0,0,0,0
NBPC014,NBPC0142BUOS,户外,庭院、草坪与花园,2025,5,44.0,138.0,123.0,71.0,24305,0,NBPC0142BUOS,1.0,0,0,0
NBPC014,NBPC0142DGOS,户外,庭院、草坪与花园,2025,5,70.0,152.0,187.0,90.0,24305,0,NBPC0142DGOS,1.0,0,0,0
NBPC014,NBPC0142GWOS,户外,庭院、草坪与花园,2025,5,46.0,96.0,132.0,55.0,24305,0,NBPC0142GWOS,1.0,0,0,0
NBPC015,NBPC0152BEOS,户外,庭院、草坪与花园,2025,5,70.0,79.0,115.0,77.0,24305,0,NBPC0152BEOS,1.0,0,0,0
NBPC015,NBPC0152BUOS,户外,庭院、草坪与花园,2025,5,25.0,44.0,57.0,19.0,24305,0,NBPC0152BUOS,1.0,0,0,0
NBPC015,NBPC0152DGOS,户外,庭院、草坪与花园,2025,5,21.0,53.0,50.0,40.0,24305,0,NBPC0152DGOS,1.0,0,0,0
NBPC015,NBPC0152GWOS,户外,庭院、草坪与花园,2025,5,41.0,88.0,124.0,62.0,24305,0,NBPC0152GWOS,1.0,0,0,0
NBPC016,NBPC0162BEOS,户外,庭院、草坪与花园,2025,5,6.0,34.0,12.0,7.0,24305,0,NBPC0162BEOS,1.0,0,0,0
NBPC016,NBPC0162GROS,户外,庭院、草坪与花园,2025,5,1.0,16.0,10.0,3.0,24305,0,NBPC0162GROS,1.0,0,0,0
NBPC016,NBPC0162GWOS,户外,庭院、草坪与花园,2025,5,6.0,24.0,16.0,4.0,24305,0,NBPC0162GWOS,1.0,0,0,0
NBPC016,NBPC0164BEOS,户外,庭院、草坪与花园,2025,5,8.0,29.0,24.0,8.0,24305,0,NBPC0164BEOS,1.0,0,0,0
NBPC016,NBPC0164GROS,户外,庭院、草坪与花园,2025,5,6.0,17.0,9.0,6.0,24305,0,NBPC0164GROS,1.0,0,0,0
NBPC016,NBPC0164GWOS,户外,庭院、草坪与花园,2025,5,3.0,8.0,8.0,4.0,24305,0,NBPC0164GWOS,1.0,0,0,0
NBPC016,NBPC0166BEOS,户外,庭院、草坪与花园,2025,5,17.0,38.0,34.0,14.0,24305,0,NBPC0166BEOS,1.0,0,0,0
NBPC016,NBPC0166GROS,户外,庭院、草坪与花园,2025,5,8.0,12.0,14.0,5.0,24305,0,NBPC0166GROS,1.0,0,0,0
NBPC016,NBPC0166GWOS,户外,庭院、草坪与花园,2025,5,4.0,13.0,2.0,2.0,24305,0,NBPC0166GWOS,1.0,0,0,0
NBPC017,NBPC0172GWOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,1.0,1.0,24305,0,NBPC0172GWOS,1.0,0,0,0
NBPC017,NBPC0174BEOS,户外,庭院、草坪与花园,2025,5,6.0,14.0,10.0,3.0,24305,0,NBPC0174BEOS,1.0,0,0,0
NBPC017,NBPC0174GWOS,户外,庭院、草坪与花园,2025,5,5.0,11.0,15.0,5.0,24305,0,NBPC0174GWOS,1.0,0,0,0
NBPC017,NBPC0176BEOS,户外,庭院、草坪与花园,2025,5,3.0,8.0,12.0,6.0,24305,0,NBPC0176BEOS,1.0,0,0,0
NBPC017,NBPC0176GROS,户外,庭院、草坪与花园,2025,5,3.0,3.0,7.0,0.0,24305,0,NBPC0176GROS,1.0,0,0,0
NBPC017,NBPC0176GWOS,户外,庭院、草坪与花园,2025,5,4.0,7.0,15.0,8.0,24305,0,NBPC0176GWOS,1.0,0,0,0
NBPC018,NBPC0182BEOS,户外,庭院、草坪与花园,2025,5,3.0,5.0,4.0,0.0,24305,0,NBPC0182BEOS,1.0,0,0,0
NBPC018,NBPC0182GROS,户外,庭院、草坪与花园,2025,5,0.0,1.0,0.0,1.0,24305,0,NBPC0182GROS,1.0,0,0,0
NBPC018,NBPC0182GWOS,户外,庭院、草坪与花园,2025,5,0.0,3.0,2.0,2.0,24305,0,NBPC0182GWOS,1.0,0,0,0
NBPC018,NBPC0184BEOS,户外,庭院、草坪与花园,2025,5,4.0,7.0,5.0,0.0,24305,0,NBPC0184BEOS,1.0,0,0,0
NBPC018,NBPC0184GROS,户外,庭院、草坪与花园,2025,5,0.0,9.0,6.0,3.0,24305,0,NBPC0184GROS,1.0,0,0,0
NBPC018,NBPC0184GWOS,户外,庭院、草坪与花园,2025,5,2.0,6.0,2.0,0.0,24305,0,NBPC0184GWOS,1.0,0,0,0
NBPC018,NBPC0186BEOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,1.0,1.0,24305,0,NBPC0186BEOS,1.0,0,0,0
NBPC018,NBPC0186GROS,户外,庭院,2025,5,0.0,1.0,2.0,0.0,24305,0,NBPC0186GROS,1.0,0,0,0
NBPC018,NBPC0186GWOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,1.0,0.0,24305,0,NBPC0186GWOS,1.0,0,0,0
NBPC019,NBPC0192BEOS,户外,庭院、草坪与花园,2025,5,78.0,136.0,116.0,39.0,24305,0,NBPC0192BEOS,1.0,0,0,0
NBPC019,NBPC0192BUOS,户外,庭院、草坪与花园,2025,5,10.0,4.0,7.0,11.0,24305,0,NBPC0192BUOS,1.0,0,0,0
NBPC019,NBPC0192DGOS,户外,庭院、草坪与花园,2025,5,44.0,41.0,49.0,27.0,24305,0,NBPC0192DGOS,1.0,0,0,0
NBPC019,NBPC0192GWOS,户外,庭院、草坪与花园,2025,5,30.0,55.0,61.0,23.0,24305,0,NBPC0192GWOS,1.0,0,0,0
NBPC020,NBPC020GRYOS,户外,庭院、草坪与花园,2025,5,1.0,0.0,4.0,1.0,24305,0,NBPC020GRYOS,1.0,0,0,0
NBPC020,NBPC020ORGOS,户外,庭院、草坪与花园,2025,5,1.0,24.0,37.0,11.0,24305,0,NBPC020ORGOS,1.0,0,0,0
NBPC021,NBPC0212BKOS,户外,庭院、草坪与花园,2025,5,4.0,3.0,3.0,1.0,24305,0,NBPC0212BLKOS,1.0,0,0,0
NBPC021,NBPC0212BUOS,户外,庭院、草坪与花园,2025,5,2.0,4.0,5.0,0.0,24305,0,NBPC0212BLUOS,1.0,0,0,0
NBPC021,NBPC0212GYOS,户外,庭院、草坪与花园,2025,5,0.0,8.0,8.0,2.0,24305,0,NBPC0212GRYOS,1.0,0,0,0
NBPC021,NBPC0212WHOS,户外,庭院、草坪与花园,2025,5,0.0,3.0,2.0,0.0,24305,0,NBPC0212WHOS,1.0,0,0,0
NBPC021,NBPC0214BKOS,户外,庭院、草坪与花园,2025,5,0.0,5.0,2.0,1.0,24305,0,NBPC0214BLKOS,1.0,0,0,0
NBPC021,NBPC0214BUOS,户外,庭院、草坪与花园,2025,5,2.0,8.0,10.0,3.0,24305,0,NBPC0214BLUOS,1.0,0,0,0
NBPC021,NBPC0214GYOS,户外,庭院、草坪与花园,2025,5,0.0,7.0,7.0,2.0,24305,0,NBPC0214GRYOS,1.0,0,0,0
NBPC021,NBPC0214WHOS,户外,庭院、草坪与花园,2025,5,0.0,1.0,1.0,0.0,24305,0,NBPC0214WHOS,1.0,0,0,0
NBPC022,NBPC0222BKOS,户外,庭院、草坪与花园,2025,5,5.0,7.0,15.0,4.0,24305,0,NBPC0222BKOS,1.0,0,0,0
NBPC022,NBPC0222GYOS,户外,庭院、草坪与花园,2025,5,14.0,34.0,15.0,9.0,24305,0,NBPC0222GYOS,1.0,0,0,0
NBPC022,NBPC0224BKOS,户外,庭院、草坪与花园,2025,5,4.0,0.0,2.0,0.0,24305,0,NBPC0224BKOS,1.0,0,0,0
NBPC022,NBPC0224GYOS,户外,庭院、草坪与花园,2025,5,0.0,1.0,0.0,0.0,24305,0,NBPC0224GYOS,1.0,0,0,0
NBPC001,NBPC023BLKOS,户外,庭院、草坪与花园,2025,5,1.0,3.0,15.0,5.0,24305,0,NBPC023BLKOS,1.0,0,0,0
NBPC001,NBPC023GRYOS,户外,庭院、草坪与花园,2025,5,7.0,9.0,8.0,6.0,24305,0,NBPC023GRYOS,1.0,0,0,0
NBPC001,NBPC023ORGOS,户外,庭院、草坪与花园,2025,5,2.0,16.0,4.0,0.0,24305,0,NBPC023ORGOS,1.0,0,0,0
NBPC001,NBPC024BLKOS,户外,庭院、草坪与花园,2025,5,11.0,17.0,31.0,24.0,24305,0,NBPC024BLKOS,1.0,0,0,0
NBPC001,NBPC024GRYOS,户外,庭院、草坪与花园,2025,5,20.0,46.0,70.0,31.0,24305,0,NBPC024GRYOS,1.0,0,0,0
NBPC001,NBPC024ORGOS,户外,庭院、草坪与花园,2025,5,2.0,3.0,11.0,4.0,24305,0,NBPC024ORGOS,1.0,0,0,0
NBPS001,NBPS001BLKOS,户外,庭院、草坪与花园,2025,5,5.0,5.0,5.0,1.0,24305,0,NBPS001BLKOS,1.0,0,0,0
NBPS001,NBPS001BLUOS,户外,庭院、草坪与花园,2025,5,2.0,5.0,8.0,1.0,24305,0,NBPS001BLUOS,1.0,0,0,0
NBPS001,NBPS001GRYOS,户外,庭院、草坪与花园,2025,5,3.0,4.0,9.0,4.0,24305,0,NBPS001GRYOS,1.0,0,0,0
NBRC001,NBRC0012CFS,户外,庭院、草坪与花园,2025,5,14.0,2.0,4.0,0.0,24305,0,NBRC0012CFS,1.0,0,0,0
NBRC001,NBRC0012IFS,户外,庭院、草坪与花园,2025,5,2.0,0.0,1.0,1.0,24305,0,NBRC0012IFS,1.0,0,0,0
NBRC001,NBRC001BUFS,户外,庭院、草坪与花园,2025,5,1.0,10.0,7.0,2.0,24305,0,NBRC001BUFS,1.0,0,0,0
NBRC001,NBRC001GYFS,户外,庭院、草坪与花园,2025,5,8.0,20.0,14.0,12.0,24305,0,NBRC001GYFS,1.0,0,0,0
NBRC001,NBRC002GYXL,户外,庭院、草坪与花园,2025,5,9.0,31.0,24.0,27.0,24305,0,NBRC002GYXL,1.0,0,0,0
NBRC001,NBRC002LGYOS,户外,庭院、草坪与花园,2025,5,2.0,4.0,6.0,0.0,24305,0,NBRC002LGYOS,1.0,0,0,0
NBRC001,NBRC002WINOS,户外,庭院、草坪与花园,2025,5,1.0,0.0,0.0,2.0,24305,0,NBRC002WINOS,1.0,0,0,0
NBRC003,NBRC0032EOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,0.0,1.0,24305,0,NBRC0032EOS,1.0,0,0,0
NBRC003,NBRC0032EOS-1,户外,庭院、草坪与花园,2025,5,5.0,2.0,2.0,4.0,24305,0,NBRC0032EOS,1.0,0,0,0
NBRC003,NBRC003BLKOS,户外,庭院、草坪与花园,2025,5,0.0,0.0,2.0,3.0,24305,0,NBRC003BLKOS,1.0,0,0,0
NBRC003,NBRC003BLKOS-1,户外,庭院、草坪与花园,2025,5,20.0,28.0,25.0,12.0,24305,0,NBRC003BLKOS,1.0,0,0,0
NBRC003,NBRC003BROOS,户外,庭院、草坪与花园,2025,5,2.0,0.0,1.0,0.0,24305,0,NBRC003BROOS,1.0,0,0,0
NBRC003,NBRC003DGROS,户外,庭院、草坪与花园,2025,5,0.0,7.0,1.0,3.0,24305,0,NBRC003DGROS,1.0,0,0,0
NBRC003,NBRC003GGROS,户外,庭院、草坪与花园,2025,5,2.0,4.0,2.0,3.0,24305,0,NBRC003GGROS,1.0,0,0,0
NBRC003,NBRC003GRYOS-1,户外,庭院、草坪与花园,2025,5,24.0,25.0,26.0,12.0,24305,0,NBRC003GRYOS,1.0,0,0,0
NBRC003,NBRC003NAVOS,户外,庭院、草坪与花园,2025,5,2.0,1.0,0.0,0.0,24305,0,NBRC003NAVOS,1.0,0,0,0
NBRC003,NBRC003NAVOS-1,户外,庭院、草坪与花园,2025,5,0.0,9.0,5.0,0.0,24305,0,NBRC003NAVOS,1.0,0,0,0
NBRC003,NBRC003WINOS,户外,庭院、草坪与花园,2025,5,7.0,3.0,4.0,1.0,24305,0,NBRC003WINOS,1.0,0,0,0
NBRC003,NBRC003WINOS-1,户外,庭院、草坪与花园,2025,5,0.0,4.0,2.0,0.0,24305,0,NBRC003WINOS,1.0,0,0,0
NBRC003,NBRC0042EOS,户外,庭院、草坪与花园,2025,5,19.0,44.0,46.0,24.0,24305,0,NBRC0042EOS,1.0,0,0,0
NBRC003,NBRC0042EOS-1,户外,庭院、草坪与花园,2025,5,12.0,8.0,6.0,2.0,24305,0,NBRC0042EOS,1.0,0,0,0
NBRC003,NBRC004BLKOS,户外,庭院、草坪与花园,2025,5,90.0,134.0,127.0,66.0,24305,0,NBRC004BLKOS,1.0,0,0,0
NBRC003,NBRC004BLKOS-1,户外,庭院、草坪与花园,2025,5,3.0,8.0,11.0,8.0,24305,0,NBRC004BLKOS,1.0,0,0,0
NBRC003,NBRC004BROOS,户外,庭院、草坪与花园,2025,5,8.0,10.0,9.0,2.0,24305,0,NBRC004BROOS,1.0,0,0,0
NBRC003,NBRC004DGROS,户外,庭院、草坪与花园,2025,5,8.0,21.0,21.0,8.0,24305,0,NBRC004DGROS,1.0,0,0,0
